complaint_id,stage_order,department,action,routed_correctly,comment,stage_timestamp,resolution_status
2157,3,Billing,Reviewed,True,Completed the requested action successfully.,2025-04-15 03:18:27.848819,Resolved
2158,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-02-23 13:04:49.972803,
2158,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-02-23 16:38:55.844673,
2158,3,Security,Reviewed,True,Corrected the error and notified the customer.,2025-02-23 23:14:59.762270,Resolved
2159,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-12-08 04:54:30.774648,
2159,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-12-08 08:28:52.200852,
2159,3,Customer Support,Reviewed,True,Escalated to senior staff for further action.,2025-12-09 14:25:49.684428,Unresolved
2160,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-08-08 15:22:08.089755,
2160,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-08-08 20:34:01.396321,
2160,3,Billing,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-08-09 15:31:06.725838,Resolved
2161,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-11 15:26:31.541744,
2161,2,Operations,Forwarded (Incorrect),False,"This complaint does not belong to our department, forwarding to the correct team.",2025-09-11 21:55:24.667909,
2161,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Operations; now correctly assigned for Appreciation.,2025-09-12 02:55:55.561820,
2161,4,Customer Support,Reviewed,True,On hold due to resource availability.,2025-09-13 14:44:18.172423,Unresolved
2162,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-11-01 12:34:56.820361,
2162,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-11-01 19:20:37.799139,
2162,3,Security,Reviewed,True,Escalated to senior staff for further action.,2025-11-03 19:04:31.457856,Unresolved
2163,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-04 23:05:13.227796,
2163,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-09-05 05:09:36.390891,
2163,3,Maintenance,Reviewed,True,"Still under investigation, pending further review.",2025-09-08 14:22:19.955237,Unresolved
2164,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-21 14:20:30.201058,
2164,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-05-21 20:40:48.218345,
2164,3,Operations,Reviewed,True,Resolved following standard procedure.,2025-05-24 21:24:30.994331,Resolved
2165,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-11-20 10:51:24.702613,
2165,2,Billing,Forwarded (Incorrect),False,"Incorrectly routed here, reassigning to the appropriate department.",2025-11-20 15:11:08.639330,
2165,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Billing; now correctly assigned for Appreciation.,2025-11-21 08:29:44.064545,
2165,4,Customer Support,Reviewed,True,Escalated to senior staff for further action.,2025-11-23 21:16:03.560223,Unresolved
2166,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-02-20 16:53:05.564614,
2166,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-02-20 19:35:17.054026,
2166,3,Billing,Reviewed,True,Completed the requested action successfully.,2025-02-23 13:19:58.441235,Resolved
2167,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-04-13 12:49:57.504802,
2167,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-04-13 17:22:02.917599,
2167,3,Billing,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-04-16 16:51:38.238414,Resolved
2168,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-04-27 14:30:37.759017,
2168,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-04-27 20:13:15.964652,
2168,3,Security,Reviewed,True,Waiting on additional information from the customer.,2025-04-29 19:38:54.843155,Unresolved
2169,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-11 07:07:27.869003,
2169,2,Maintenance,Forwarded (Incorrect),False,"Not within our scope, sending to the relevant department.",2025-06-11 09:43:10.152602,
2169,3,Billing,Forwarded (Re-routed),True,Re-routed from Maintenance; now correctly assigned for Billing Issue.,2025-06-12 01:00:58.522531,
2169,4,Billing,Reviewed,True,Completed the requested action successfully.,2025-06-15 14:38:14.668632,Resolved
2170,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-03-18 16:54:06.086353,
2170,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-03-19 00:02:55.341766,
2170,3,Maintenance,Reviewed,True,Corrected the error and notified the customer.,2025-03-19 11:49:34.394665,Resolved
2171,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-04-13 11:25:50.031700,
2171,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-04-13 15:42:34.495173,
2171,3,Maintenance,Reviewed,True,Issue verified and resolved after review.,2025-04-15 10:17:21.588689,Resolved
2172,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-02-05 21:10:07.022811,
2172,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-02-05 22:59:29.274220,
2172,3,Customer Support,Reviewed,True,Corrected the error and notified the customer.,2025-02-06 09:03:54.816345,Resolved
2173,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-07 09:04:35.043952,
2173,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Appreciation.",2025-07-07 11:35:47.881393,
2173,3,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-07-09 01:08:35.854127,Resolved
2174,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-22 19:10:10.412741,
2174,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-06-23 00:35:42.557142,
2174,3,Security,Reviewed,True,Escalated to senior staff for further action.,2025-06-26 00:56:34.196927,Unresolved
2175,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-09 09:55:38.095057,
2175,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-09-09 12:27:13.933297,
2175,3,Billing,Reviewed,True,Escalated to senior staff for further action.,2025-09-11 10:56:55.191760,Unresolved
2176,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-04 09:39:07.419270,
2176,2,Security,Forwarded (Incorrect),False,"Not within our scope, sending to the relevant department.",2025-06-04 16:53:21.964343,
2176,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Security; now correctly assigned for Staff Behavior.,2025-06-05 14:45:47.619285,
2176,4,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-06-08 16:00:24.401009,Resolved
2177,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-10-10 17:17:07.177226,
2177,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-10-10 23:06:57.042716,
2177,3,Maintenance,Reviewed,True,Issue verified and resolved after review.,2025-10-13 02:02:31.120999,Resolved
2178,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-10-15 13:48:39.330337,
2178,2,Administration,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Corruption/Bribery.",2025-10-15 17:52:29.602062,
2178,3,Administration,Reviewed,True,Waiting on additional information from the customer.,2025-10-15 23:18:25.968439,Unresolved
2179,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-17 10:32:26.087061,
2179,2,Administration,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Corruption/Bribery.",2025-09-17 11:52:20.939936,
2179,3,Administration,Reviewed,True,Corrected the error and notified the customer.,2025-09-20 10:58:57.528986,Resolved
2180,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-01-22 13:12:44.099775,
2180,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-01-22 15:13:25.900203,
2180,3,Maintenance,Reviewed,True,Completed the requested action successfully.,2025-01-25 22:13:20.861601,Resolved
2181,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-03 14:19:11.790667,
2181,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-07-03 16:08:49.946577,
2181,3,Customer Support,Reviewed,True,"Still under investigation, pending further review.",2025-07-05 00:23:32.042501,Unresolved
2182,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-12-19 18:28:22.964840,
2182,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-12-19 20:02:46.466827,
2182,3,Maintenance,Reviewed,True,On hold due to resource availability.,2025-12-20 16:19:13.087481,Unresolved
2183,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-10-28 18:29:02.048081,
2183,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-10-28 20:03:01.834807,
2183,3,Security,Reviewed,True,Resolved following standard procedure.,2025-11-01 06:37:41.035749,Resolved
2184,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-18 10:37:34.968239,
2184,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-05-18 15:52:00.824806,
2184,3,Billing,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-05-20 00:44:49.208809,Resolved
2185,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-02-01 13:05:21.639541,
2185,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-02-01 19:05:55.932228,
2185,3,Billing,Reviewed,True,Corrected the error and notified the customer.,2025-02-02 12:11:28.691689,Resolved
2186,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-02-27 12:04:09.947380,
2186,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Appreciation.",2025-02-27 15:54:03.488547,
2186,3,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-03-02 00:09:22.141026,Resolved
2187,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-18 06:57:24.648380,
2187,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-06-18 13:53:20.212450,
2187,3,Security,Reviewed,True,Issue verified and resolved after review.,2025-06-21 08:09:46.209201,Resolved
2188,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-14 13:40:07.558483,
2188,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-06-14 17:17:11.166268,
2188,3,Billing,Reviewed,True,"Still under investigation, pending further review.",2025-06-18 08:11:11.605076,Unresolved
2189,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-08 16:54:25.992091,
2189,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-07-08 20:11:07.749088,
2189,3,Operations,Reviewed,True,Issue verified and resolved after review.,2025-07-11 08:35:31.027820,Resolved
2190,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-03-18 11:38:37.754459,
2190,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-03-18 15:02:43.694714,
2190,3,Maintenance,Reviewed,True,"Still under investigation, pending further review.",2025-03-22 10:10:22.051253,Unresolved
2191,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-12-22 19:38:40.991791,
2191,2,Administration,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Corruption/Bribery.",2025-12-23 00:34:39.784520,
2191,3,Administration,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-12-26 16:20:22.248786,Resolved
2192,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-10-26 20:00:01.391345,
2192,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-10-26 21:44:40.858711,
2192,3,Operations,Reviewed,True,Corrected the error and notified the customer.,2025-10-27 11:07:26.615588,Resolved
2193,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-08-03 13:45:37.816768,
2193,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-08-03 16:01:50.889098,
2193,3,Maintenance,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-08-05 02:31:35.445999,Resolved
2194,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-12-07 10:07:55.857423,
2194,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-12-07 12:56:22.632788,
2194,3,Operations,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-12-11 11:14:45.531895,Resolved
2195,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-26 16:33:42.801237,
