complaint_id,original_id,complaint_text,category,department,status,customer_id,date_received,date_resolved,created_at,complaint_text_clean,resolution_time_hours,vader_label,vader_score,transformer_label,transformer_score,sentiment_label,sentiment_score,sentiment_model_used,predicted_category,category_confidence,final_category,complaint_hour,complaint_day_of_week,complaint_month,complaint_year
2276,2276,There is a major leakage that has not been fixed for weeks.,,Maintenance,Resolved,CUST6950,2025-09-12 13:30:00,2025-09-21 19:28:45,2026-07-23 20:15:32,major leakage fixed weeks,221.97916666666663,Neutral,0.0,Negative,-0.9974085688591005,Negative,-0.9974085688591005,transformer,Infrastructure,0.9079183993886076,Infrastructure,13,Friday,September,2025
2277,2277,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Closed,CUST6331,2025-07-13 17:09:00,2025-07-16 00:57:57,2026-07-23 20:15:32,employee refused help arguing instead assisting,55.81583333333333,Negative,-0.3612,Negative,-0.9993220567703248,Negative,-0.9993220567703248,transformer,Staff Behavior,1.0,Staff Behavior,17,Sunday,July,2025
2278,2278,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST4950,2025-07-25 10:54:00,2025-07-28 06:22:52,2026-07-23 20:15:32,overcharged last bill one responding,67.4811111111111,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,1.0,Billing Issue,10,Friday,July,2025
2279,2279,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,Closed,CUST8680,2025-01-28 11:11:00,2025-02-03 00:35:51,2026-07-23 20:15:32,security personnel checking ids properly gate,133.41416666666666,Positive,0.34,Negative,-0.9997747540473938,Negative,-0.9997747540473938,transformer,Safety Concern,1.0,Safety Concern,11,Tuesday,January,2025
2280,2280,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST4049,2025-08-07 10:28:00,2025-08-10 08:23:24,2026-07-23 20:15:32,late fee applied paid time,69.92333333333333,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,1.0,Billing Issue,10,Thursday,August,2025
2281,2281,I want to thank the team for resolving my issue so quickly.,Appreciation,Customer Support,Resolved,CUST4507,2025-05-06 08:09:00,2025-05-06 23:20:50,2026-07-23 20:15:32,want thank team resolving issue quickly,15.197222222222225,Positive,0.6597,Positive,0.9981899857521056,Positive,0.9981899857521056,transformer,Appreciation,1.0,Appreciation,8,Tuesday,May,2025
2282,2282,No safety measures are in place despite previous warnings.,Safety Concern,Security,Closed,CUST2234,2025-12-24 14:27:00,2025-12-28 20:12:30,2026-07-23 20:15:32,safety measures place despite previous warnings,101.75833333333334,Negative,-0.1139,Negative,-0.998145341873169,Negative,-0.998145341873169,transformer,Safety Concern,1.0,Safety Concern,14,Wednesday,December,2025
2283,2283,There is a major leakage that has not been fixed for weeks.,,Maintenance,Closed,CUST6958,2025-07-05 15:15:00,2025-07-17 10:06:28,2026-07-23 20:15:32,major leakage fixed weeks,282.85777777777776,Neutral,0.0,Negative,-0.9974085688591005,Negative,-0.9974085688591005,transformer,Infrastructure,0.9079183993886076,Infrastructure,15,Saturday,July,2025
2284,2284,There is a major leakage that has not been fixed for weeks.,,Maintenance,Resolved,CUST6047,2025-09-28 17:57:00,2025-10-09 19:31:41,2026-07-23 20:15:32,major leakage fixed weeks,265.5780555555556,Neutral,0.0,Negative,-0.9974085688591005,Negative,-0.9974085688591005,transformer,Infrastructure,0.9079183993886076,Infrastructure,17,Sunday,September,2025
2285,2285,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Closed,CUST4585,2025-07-21 13:29:00,2025-07-28 01:14:41,2026-07-23 20:15:32,three weeks complaint still resolved,155.7613888888889,Negative,-0.4055,Negative,-0.9996131062507628,Negative,-0.9996131062507628,transformer,Service Delay,1.0,Service Delay,13,Monday,July,2025
2286,2286,Why is the late fee applied when I paid on time?,Billing Issue,Billing,In Progress,CUST9161,2025-05-01 09:36:00,,2026-07-23 20:15:32,late fee applied paid time,,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,1.0,Billing Issue,9,Thursday,May,2025
2287,2287,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,Closed,CUST8189,2025-03-15 04:38:00,2025-03-28 07:47:20,2026-07-23 20:15:32,road near facility damaged causing accidents,315.1555555555556,Negative,-0.6369,Negative,-0.9993550181388856,Negative,-0.9993550181388856,transformer,Infrastructure,1.0,Infrastructure,4,Saturday,March,2025
2288,2288,The online payment portal charged me twice for the same bill.,,Billing,Open,CUST8676,2025-03-03 10:10:00,,2026-07-23 20:15:32,online payment portal charged twice bill,,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,0.93891422374877,Billing Issue,10,Monday,March,2025
2289,2289,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,Closed,CUST3265,2025-09-07 12:31:00,2025-09-12 20:08:44,2026-07-23 20:15:32,security personnel checking ids properly gate,127.6288888888889,Positive,0.34,Negative,-0.9997747540473938,Negative,-0.9997747540473938,transformer,Safety Concern,1.0,Safety Concern,12,Sunday,September,2025
2290,2290,The new infrastructure upgrade has improved things significantly.,,Maintenance,Open,CUST2614,2025-12-17 09:15:00,,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,,Positive,0.4767,Positive,0.9997418522834778,Positive,0.9997418522834778,transformer,Infrastructure,0.908071593935798,Infrastructure,9,Wednesday,December,2025
2291,2291,"There is a billing error, I already paid but it still shows unpaid.",Billing Issue,Billing,Closed,CUST3838,2025-06-26 08:46:00,2025-06-28 15:28:56,2026-07-23 20:15:32,billing error already paid still shows unpaid,54.715555555555554,Negative,-0.2144,Negative,-0.9994487166404724,Negative,-0.9994487166404724,transformer,Billing Issue,1.0,Billing Issue,8,Thursday,June,2025
2292,2292,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Resolved,CUST8628,2025-04-18 21:31:00,2025-04-20 20:28:54,2026-07-23 20:15:32,overcharged last bill one responding,46.965,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,1.0,Billing Issue,21,Friday,April,2025
2293,2293,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,Closed,CUST7098,2025-11-15 14:22:00,2025-11-17 10:04:34,2026-07-23 20:15:32,staff member polite handled issue well,43.70944444444444,Positive,0.3384,Positive,0.9998146891593932,Positive,0.9998146891593932,transformer,Staff Behavior,1.0,Staff Behavior,14,Saturday,November,2025
2294,2294,The equipment at the site is old and frequently malfunctions.,,Maintenance,Resolved,CUST1662,2025-03-21 13:34:00,2025-03-30 13:15:25,2026-07-23 20:15:32,equipment site old frequently malfunctions,215.69027777777777,Neutral,0.0,Negative,-0.9997950196266174,Negative,-0.9997950196266174,transformer,Infrastructure,0.9124860210011156,Infrastructure,13,Friday,March,2025
2295,2295,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Resolved,UNKNOWN,2025-12-08 13:59:00,2025-12-09 20:37:30,2026-07-23 20:15:32,billing error already paid still shows unpaid,30.641666666666666,Negative,-0.2144,Negative,-0.9994487166404724,Negative,-0.9994487166404724,transformer,Billing Issue,0.9345149684603592,Billing Issue,13,Monday,December,2025
2296,2296,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST2533,2025-05-28 09:10:00,2025-05-31 06:21:40,2026-07-23 20:15:32,overcharged last bill one responding,69.19444444444444,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,1.0,Billing Issue,9,Wednesday,May,2025
2297,2297,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Closed,CUST6705,2025-08-06 06:49:00,2025-08-08 15:56:23,2026-07-23 20:15:32,bill amount doubled month without explanation,57.12305555555555,Neutral,0.0,Negative,-0.9965940117836,Negative,-0.9965940117836,transformer,Billing Issue,1.0,Billing Issue,6,Wednesday,August,2025
2298,2298,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,Closed,CUST4159,2025-05-16 13:17:00,2025-05-21 05:54:36,2026-07-23 20:15:32,road near facility damaged causing accidents,112.62666666666668,Negative,-0.6369,Negative,-0.9993550181388856,Negative,-0.9993550181388856,transformer,Infrastructure,1.0,Infrastructure,13,Friday,May,2025
2299,2299,My bill amount doubled this month without any explanation.,,Billing,Closed,CUST9189,2025-11-19 10:26:00,2025-11-22 02:27:38,2026-07-23 20:15:32,bill amount doubled month without explanation,64.02722222222222,Neutral,0.0,Negative,-0.9965940117836,Negative,-0.9965940117836,transformer,Billing Issue,0.9480403015534576,Billing Issue,10,Wednesday,November,2025
2300,2300,I was overcharged on my last bill and no one is responding.,,Billing,In Progress,CUST4395,2025-03-02 14:40:00,,2026-07-23 20:15:32,overcharged last bill one responding,,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,0.9489422827244268,Billing Issue,14,Sunday,March,2025
2301,2301,Why is the late fee applied when I paid on time?,,Billing,Open,CUST2462,2025-06-25 18:42:00,,2026-07-23 20:15:32,late fee applied paid time,,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,0.9481595449263228,Billing Issue,18,Wednesday,June,2025
2302,2302,Why is the late fee applied when I paid on time?,,Billing,In Progress,CUST1522,2025-06-05 16:58:00,,2026-07-23 20:15:32,late fee applied paid time,,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,0.9481595449263228,Billing Issue,16,Thursday,June,2025
2303,2303,The employee refused to help and was arguing instead of assisting.,,Customer Support,Resolved,CUST4507,2025-08-17 14:48:00,2025-08-19 15:41:52,2026-07-23 20:15:32,employee refused help arguing instead assisting,48.897777777777776,Negative,-0.3612,Negative,-0.9993220567703248,Negative,-0.9993220567703248,transformer,Staff Behavior,0.9188669008707594,Staff Behavior,14,Sunday,August,2025
2304,2304,The online payment portal charged me twice for the same bill.,,Billing,In Progress,CUST3930,2025-04-13 14:21:00,,2026-07-23 20:15:32,online payment portal charged twice bill,,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,0.93891422374877,Billing Issue,14,Sunday,April,2025
2305,2305,The employee refused to help and was arguing instead of assisting.,,Customer Support,Closed,CUST2645,2025-09-04 12:09:00,2025-09-09 03:29:42,2026-07-23 20:15:32,employee refused help arguing instead assisting,111.345,Negative,-0.3612,Negative,-0.9993220567703248,Negative,-0.9993220567703248,transformer,Staff Behavior,0.9188669008707594,Staff Behavior,12,Thursday,September,2025
2306,2306,I was overcharged on my last bill and no one is responding.,,Billing,Resolved,CUST6523,2025-09-22 09:25:00,2025-09-24 19:04:12,2026-07-23 20:15:32,overcharged last bill one responding,57.653333333333336,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,0.9489422827244268,Billing Issue,9,Monday,September,2025
2307,2307,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,Resolved,CUST1280,2025-08-05 11:09:00,2025-08-16 04:55:53,2026-07-23 20:15:32,clear favoritism table dealing happening,257.7813888888889,Positive,0.5106,Positive,0.993443727493286,Positive,0.993443727493286,transformer,Corruption/Bribery,1.0,Corruption/Bribery,11,Tuesday,August,2025
2308,2308,There is clear favoritism and under-the-table dealing happening.,,Administration,Closed,CUST7234,2025-04-28 18:23:00,2025-05-02 10:48:04,2026-07-23 20:15:32,clear favoritism table dealing happening,88.41777777777777,Positive,0.5106,Positive,0.993443727493286,Positive,0.993443727493286,transformer,Corruption/Bribery,0.8928520889790805,Corruption/Bribery,18,Monday,April,2025
2309,2309,I was asked to pay extra money to get my work done faster.,Corruption/Bribery,Administration,Open,CUST6656,2025-10-24 15:41:00,,2026-07-23 20:15:32,asked pay extra money get work done faster,,Negative,-0.1027,Negative,-0.9994475245475768,Negative,-0.9994475245475768,transformer,Corruption/Bribery,1.0,Corruption/Bribery,15,Friday,October,2025
2310,2310,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Open,CUST2943,2025-07-01 11:49:00,,2026-07-23 20:15:32,online payment portal charged twice bill,,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,1.0,Billing Issue,11,Tuesday,July,2025
2311,2311,My bill amount doubled this month without any explanation.,Billing Issue,Billing,In Progress,CUST6028,2025-06-12 16:35:00,,2026-07-23 20:15:32,bill amount doubled month without explanation,,Neutral,0.0,Negative,-0.9965940117836,Negative,-0.9965940117836,transformer,Billing Issue,1.0,Billing Issue,16,Thursday,June,2025
2312,2312,No safety measures are in place despite previous warnings.,Safety Concern,Security,Closed,CUST3558,2025-04-01 12:16:00,2025-04-07 02:32:48,2026-07-23 20:15:32,safety measures place despite previous warnings,134.28,Negative,-0.1139,Negative,-0.998145341873169,Negative,-0.998145341873169,transformer,Safety Concern,1.0,Safety Concern,12,Tuesday,April,2025
2313,2313,Why is the late fee applied when I paid on time?,,Billing,Resolved,CUST4781,2025-12-14 11:07:00,2025-12-16 15:18:09,2026-07-23 20:15:32,late fee applied paid time,52.185833333333335,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,0.9481595449263228,Billing Issue,11,Sunday,December,2025
2314,2314,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Open,CUST2398,2025-01-20 21:39:00,,2026-07-23 20:15:32,employee refused help arguing instead assisting,,Negative,-0.3612,Negative,-0.9993220567703248,Negative,-0.9993220567703248,transformer,Staff Behavior,1.0,Staff Behavior,21,Monday,January,2025
2315,2315,The staff member was polite and handled my issue very well.,,Customer Support,Open,CUST2753,2025-01-08 11:08:00,,2026-07-23 20:15:32,staff member polite handled issue well,,Positive,0.3384,Positive,0.9998146891593932,Positive,0.9998146891593932,transformer,Staff Behavior,0.9081754283449764,Staff Behavior,11,Wednesday,January,2025
2316,2316,The response time for service requests is unacceptably slow.,Service Delay,Operations,Closed,CUST1124,2025-12-06 07:52:00,2025-12-09 08:53:00,2026-07-23 20:15:32,response time service requests unacceptably slow,73.01666666666667,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,1.0,Service Delay,7,Saturday,December,2025
2317,2317,The response time for service requests is unacceptably slow.,Service Delay,Operations,Open,CUST7644,2025-01-02 10:07:00,,2026-07-23 20:15:32,response time service requests unacceptably slow,,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,1.0,Service Delay,10,Thursday,January,2025
2318,2318,"Great job by the support team, issue resolved within a day.",Appreciation,Customer Support,Resolved,CUST6702,2025-06-26 13:19:00,2025-06-27 17:42:54,2026-07-23 20:15:32,great job support team issue resolved within day,28.398333333333333,Positive,0.8176,Positive,0.9994268417358398,Positive,0.9994268417358398,transformer,Appreciation,1.0,Appreciation,13,Thursday,June,2025
2319,2319,I have been waiting since last month for this issue to be fixed.,,Operations,Resolved,CUST5114,2025-10-08 23:16:00,2025-10-12 00:14:24,2026-07-23 20:15:32,waiting since last month issue fixed,72.97333333333333,Neutral,0.0,Negative,-0.9983676075935364,Negative,-0.9983676075935364,transformer,Service Delay,0.9151028386070666,Service Delay,23,Wednesday,October,2025
